date,train_id,depot,rs_days_from_plan,sig_days_from_plan,tel_days_from_plan,job_open_count,job_critical_count,branding_req_hours,branding_alloc_hours,mileage_km,bogie_wear_index,cleaning_slot,stabling_position,estimated_shunting_mins,prev_night_shunting_count,iot_temp_avg_c,hvac_alert,last_maintenance_date,predicted_failure_risk,manual_override_flag,assigned_status,predicted_shuntingmins
2025-09-21,KM-T140,Pettah Depot,32.034145886251665,13.190807853479807,13.841978944576685,3.122162525973411,2.058490370140095,4.526732641153324,2.93520082173411,2506.311724551321,0.1031339642185707,Night-B,Bay-9,3.064421132051415,2.0086232326590348,26.752971279170275,0.0,2025-04-25,0.2075296475526664,0.9679500788953196,Unknown,6.7039685
2025-09-21,KM-T116,Tripunithura Depot,68.95583587928215,41.04399665936503,-4.139389037106408,1.0805417599407343,0.9726274112926928,0.2019376017478202,0.4842973414116077,1966.533445815991,0.2630366502123963,Night-A,Bay-7,18.53324838457067,1.0248033184437826,25.283562935883467,1.0835117964081673,2025-05-15,0.4018475548554318,1.0026557044981357,Unknown,18.763813
2025-09-21,KM-T116,Tripunithura Depot,63.15943997924061,33.00106476330764,-9.497974969687409,0.0,0.0,0.1821888602580071,0.0,3441.224648988517,0.3517263642154882,Night-A,Bay-7,19.82553884928678,1.047882685717488,22.996131238677204,0.0,2025-05-15,0.3174498454537899,0.9981716331170594,Unknown,19.050522
2025-09-21,KM-T130,Pettah Depot,17.256093977343156,46.21617189026751,7.908008866517831,0.0,0.0,8.26060000622333,6.558502745701287,2314.6154381477604,0.2635861448770005,Night-B,Bay-6,17.149031442605175,0.0,26.68268063637312,0.0,2025-05-20,0.1301204159512019,0.0,Unknown,16.641281
2025-09-21,KM-T139,Pettah Depot,-8.484413135895759,20.316996747909144,-2.977268348752303,3.779273812958463,0.0,8.48812977410172,5.579542169022887,6596.188767784039,0.5506114411197107,Night-A,Bay-3,27.110798945758265,4.177620174470393,27.46869686377508,0.0,2025-04-29,0.3993530763899804,0.0,Unknown,28.56778
2025-09-21,KM-T102,Tripunithura Depot,20.86951238997848,-8.526914679107263,2.2394414435324395,3.061064481567031,0.0,0.8804124926013639,19.8913152864472,3758.058657114472,0.2542933323186859,No-Clean,Bay-12,19.264231703404093,0.9476825263964512,27.51869331383168,0.0,2025-08-21,0.2696804963754611,0.0,Unknown,45.988075
2025-09-21,KM-T127,Tripunithura Depot,23.224698214057987,-7.194039469513059,-10.288708679534516,5.275706888143271,0.8944976977504,9.190506010676405,0.2138583745426663,7122.228830477703,0.3660820373617369,Night-A,Bay-3,24.14295403119901,2.037136406433664,32.07212357345067,0.0,2025-06-02,0.4728826193645082,0.0,Unknown,24.990883
2025-09-21,KM-T129,Pettah Depot,39.8987888393877,29.566097899124426,7.576166134963429,1.0574710431378862,0.0,12.259670519836972,1.691447510849034,3497.203173928575,0.3930000089163614,Night-A,Bay-1,19.24977459772404,1.0891515362250686,24.076967577200133,0.0,2025-05-15,0.1852764124350233,0.0,Unknown,20.145344
2025-09-21,KM-T101,Pettah Depot,-6.005023994055616,16.82170804738558,7.664200372460802,0.0,0.0,14.741059095799168,13.773129033515442,4556.315001879178,0.281971769894366,Night-B,Bay-12,24.69159981457738,1.0539153487424482,26.26863241963417,0.0,2025-08-08,0.1479629655382777,1.0602605412724275,Unknown,26.29962
2025-09-21,KM-T104,Tripunithura Depot,-11.545226287228916,9.408331566508426,2.7522405405575894,0.9781299444238858,0.0,5.622445118854249,4.3396935972665736,8429.189615800506,0.4753163591997169,No-Clean,Bay-8,37.84352050567864,0.0,28.375562207830026,0.0,2025-05-16,0.2185691242527895,0.0,Unknown,36.232983
2025-09-21,KM-T107,Pettah Depot,13.274612333356744,-4.247097396922742,-6.016461344634838,1.997832598144982,0.0,15.112833275331964,11.059357406371054,6993.594650773456,0.6304662404669537,Night-A,Bay-11,27.01072209195629,0.0,31.402945718343062,0.0,2025-05-18,0.3872912736414186,0.0,Unknown,24.499062
2025-09-21,KM-T127,Tripunithura Depot,46.60895853226837,14.502704497527782,11.003122208430089,0.9493451993187604,0.0,9.46126779097268,1.138427107367758,3078.4248062719357,0.1002814052456001,Night-A,Bay-3,26.604622102217096,1.9691211062655656,31.458877254988877,0.0,2025-06-02,0.08293874214046,0.0,Unknown,21.255762
2025-09-21,KM-T113,Pettah Depot,-16.619409946033738,-24.19573769301957,-4.484688655509988,0.0,0.0,6.758921942809792,6.301599642746998,7700.080994410949,0.4680649866185187,Night-A,Bay-8,34.00973755109237,0.9221369614699504,28.66730847346614,0.0,2025-06-18,0.3616024783064786,0.9059774279163452,Unknown,17.764637
2025-09-21,KM-T109,Pettah Depot,-7.0206431573820725,19.183524701829786,-9.110936145818982,1.886567790346928,0.0,5.35892979438873,1.287963825855937,5425.55302189021,0.5883247971177434,Night-A,Bay-2,38.9328615681662,0.0,28.004197812707197,0.0,2025-08-04,0.3850845001949046,1.0294132067618131,Unknown,30.31141
2025-09-21,KM-T121,Tripunithura Depot,45.88358490817343,10.335193606445936,4.30006959275401,0.0,0.0,11.552657472350845,9.272292898302654,3096.1987298238464,0.3702249197369244,Night-A,Bay-2,15.239737226466865,0.0,26.90077888688824,0.0,2025-05-10,0.1710355265154088,1.0904390010076306,Unknown,17.243303
2025-09-21,KM-T132,Pettah Depot,25.733697691350866,-7.454489097206045,7.0256874071715085,2.9170495106219514,0.9709197295497056,6.458904827237208,6.305129247821494,5961.6237101339775,0.4079363100257241,Night-B,Bay-12,23.798624629911885,1.0114685034664077,27.51958803489728,0.0,2025-05-30,0.3047686183752169,0.0,Unknown,29.900972
2025-09-21,KM-T122,Tripunithura Depot,4.082215749554359,-14.44366246607772,-8.178166759641853,3.8901433035729,1.008420009025898,12.632543330209623,12.405658730239226,5204.568219543099,0.2104828005915258,Night-A,Bay-4,29.688429795818035,1.0269197629720814,24.758076356057376,0.0,2025-07-23,0.4032527605888714,0.9873017929334792,Unknown,19.47263
2025-09-21,KM-T139,Pettah Depot,7.55178795134561,35.8834979312968,12.959127005333508,4.3680670393611,0.0,8.392985171438529,3.0132983540835894,2650.959412452391,0.3108105281487786,Night-A,Bay-3,26.24837837957729,3.723737121637464,28.47065527312796,1.0187815827714364,2025-04-29,0.1558852088880406,0.0,Unknown,23.491726
2025-09-21,KM-T137,Tripunithura Depot,2.104217368583748,-15.3337559119069,-23.707245060343,3.0829721453170507,0.947894719817258,14.757987517985097,1.1306270796182567,6495.316252012023,0.3589669690766017,Night-A,Bay-11,11.685318744378382,0.9587739592616028,26.953014217722263,0.0,2025-05-23,0.4386741499526334,1.0086850784061543,Unknown,25.851006
2025-09-21,KM-T116,Tripunithura Depot,59.62377955308662,31.04617271975956,-11.98568103470206,0.9355854755492676,0.9881002518262088,0.2055568744554757,0.7729395288632279,4210.507897062583,0.3777171990692723,Night-A,Bay-7,21.148635373161543,0.965192790742674,27.621536894991863,0.0,2025-05-15,0.4315126128664378,0.0,Unknown,50.292454
2025-09-21,KM-T135,Tripunithura Depot,26.87123072529444,12.724409023900648,-30.90143522350933,2.97767379106862,2.680583742721455,14.634131193127647,14.510319416147174,7669.770253578687,0.5620584461225745,Night-A,Bay-8,52.9408278144116,0.0,25.4355501826732,0.0,2025-06-08,0.5191106932165331,0.0,Unknown,18.355673
2025-09-21,KM-T140,Pettah Depot,12.083780165745974,-10.75806895560699,-7.786226832891823,4.798527096930848,1.007619138849,4.11997280859475,0.0,8252.362681895884,0.3606866284712949,Night-B,Bay-9,2.7936450602994625,2.021982699735544,23.930330369905477,0.0,2025-04-25,0.4347970079932225,1.01565640316757,Unknown,18.623766
2025-09-21,KM-T131,Tripunithura Depot,5.693712957801828,14.515933529153225,-10.606403848979106,5.064196221673695,0.0,7.29256023111964,18.33652666875985,7996.249728196238,0.430069973542702,Night-A,Bay-10,21.68154755086679,2.0473865902737374,25.641660153204693,0.0,2025-08-17,0.3309782258373537,0.0,Unknown,48.24603
2025-09-21,KM-T129,Pettah Depot,25.583130828119543,15.255845995447515,-4.926769840923661,1.0454566206314344,1.0333642233633515,11.704292320535933,4.687812851503527,5767.744031321688,0.5664305281066723,Night-A,Bay-1,19.067256379312088,0.9355552775736128,22.97226865386173,0.0,2025-05-15,0.4988647362445467,0.0,Unknown,19.825565
2025-09-21,KM-T126,Tripunithura Depot,7.137380427723178,17.37622115464303,30.745991819226816,0.0,0.0,2.4018442573914247,0.5102672355890521,2230.901876955411,0.4955332045506651,No-Clean,Bay-2,28.364804991439858,0.9808561677110276,22.535207783985225,0.0,2025-07-03,0.2305616786091828,0.0,Unknown,26.956263
2025-09-21,KM-T112,Tripunithura Depot,-11.361451855565432,14.105816068669428,14.257917355518286,3.0653469658177155,1.0136736998891451,9.13982734348364,15.400154306904604,3048.6081360586486,0.2576541945199904,No-Clean,Bay-2,32.302716217514266,1.919219382238648,27.32218963213068,0.0,2025-05-29,0.2520761153990416,0.0,Unknown,33.577248
2025-09-21,KM-T129,Pettah Depot,35.82848780781855,18.8978190036468,-0.9472823069159546,0.9965100452262906,0.973692028890972,12.674120166305686,6.029696786162143,5190.194245137921,0.4696580687487463,Night-A,Bay-1,20.62442294912613,1.027110534432019,23.83457205792213,0.0,2025-05-15,0.4812468029872669,0.0,Unknown,20.18393
2025-09-21,KM-T125,Pettah Depot,9.008800458019358,1.0136631242241667,9.020983543221329,0.0,0.0,4.170591883672646,0.0,7204.4063916295145,0.4317599430499251,Night-B,Bay-12,16.028125670114456,1.0368384424554762,24.559302343791,0.0,2025-05-07,0.2338690195068806,0.0,Unknown,29.87118
2025-09-21,KM-T125,Pettah Depot,10.626249090900588,2.8743020783377,11.415804432874006,0.0,0.0,3.7460227745081016,0.0036149727165655,7742.742396286321,0.4173308463533381,Night-B,Bay-12,15.79047752019728,0.94792666724856,26.39829708772521,0.0,2025-05-07,0.1760876327552754,0.0,Unknown,39.421337
2025-09-21,KM-T140,Pettah Depot,39.0466789869587,15.311617723629515,17.74222891470377,2.98946348620289,0.0,4.284142604120142,4.388415862855486,1969.682206677234,0.0794849896203948,Night-B,Bay-9,2.941879053265248,1.9978909726923268,28.368376300624483,0.0,2025-04-25,0.0758369356571649,1.0752953071583298,Unknown,17.255257
